subject_id,rt_μ,rt_σ,rt_shift,β_trial,β_anticipation,β_zero_order,α_zero_order,αM,γ,λ,β_targets_2,β_targets_3,β_targets_4,β_targets_5,β_targets_6,β_targets_7,β_targets_8,β_targets_9,β_targets_10,β_targets_11,β_targets_12,β_targets_13,β_targets_14,β_targets_15,β_key_2
14085.0,-0.33337463988682653,-1.6493122929732889,-2.3754586389124754,-0.13195503485853466,-0.09092214000152062,-0.2843515369564469,-1.885150181402371,-1.2693342270863839,-0.7708513288434322,-0.3344055757854391,0.03580337008388734,0.0875972409715561,0.0478987195545838,0.044655371087204875,0.05825887174095735,0.07481908756804147,0.08145404362606821,-0.04334130130715321,-0.04593003069943121,0.01844227072938576,0.05844017645617878,0.01304015991761081,0.0625287920094507,0.03387402948765318,0.016598993840461367
14086.0,-0.380931689783841,-1.6685099934635454,-1.939295572145462,0.044235117980809084,-0.19519620504949425,-0.2997258355825547,-1.9320822519272678,-1.2115754534519678,-0.6632007401553714,-0.36549636085507836,0.03315184916736033,0.04962917830479649,0.015988831327688253,0.045171649232130094,0.04255162938245107,0.10192258826181547,0.023582060023115258,-0.045803699839467374,-0.0307804767016316,0.028694091634598556,0.11035153468485653,0.0026859583850929155,0.11735025389564557,0.026235881096640087,0.061102904852949086
14087.0,-0.25266233929763715,-1.7816170004728278,-1.9739660592130979,-0.1815379807894365,0.057271053277514083,-0.33783689931078936,-1.8396917574683513,-0.8385181797016987,-0.21996753579613826,0.06464933818600885,0.009965124784136062,0.0388907409565373,0.02251257209626631,0.035902760928484205,0.060857306870055465,0.06976630141425967,0.11404981696727731,0.040906812903392965,-0.024603805775573476,0.01848441908414256,0.05066105347144455,-0.006678953679434927,0.048907925262165274,0.07225044967555072,-0.015772072414458528
14089.0,-0.22344221077578236,-1.5260364968371878,-1.937757001929242,-0.27063303837890185,0.009249127316341614,-0.21655125451951804,-1.8528625317543206,-1.1840169926766668,-0.14348340795335932,-0.016448015048162665,-0.029582685335521712,0.020275009244692128,0.04103650010989752,0.03424689585596318,0.06173793221442929,0.07954605766698185,0.060605025678243614,0.005695199782267509,-0.05076761516247339,0.039200900174472225,0.024688892542984665,0.010003614715863689,0.0684504473416512,0.050762306184274505,-0.014552061304888978
14090.0,-0.2731559431087154,-1.3965299612719455,-2.3196410642120657,0.008543294913370086,-0.015036434291473898,-0.19525633549119242,-1.8250480829588294,-1.1881779837645012,-0.27936508506333035,-0.09012544014590693,0.0038068841280978673,0.05909125077545557,0.022261663927615194,0.020958628314581722,0.057874415232348465,0.0760631424419724,0.10747037317360791,-0.006445259986401951,-0.030900838990307156,0.029711385012608914,0.04886590672139637,0.030172531619625364,0.08223263178202213,0.04332501123711791,-0.05624692124575381
14091.0,-0.9142997506967451,-1.2900673994193492,0.1591025832873361,0.13070866375236373,-0.7959897047421939,-0.2732359939607236,-1.6726169857018731,-1.3780268650262242,1.2378495422916338,0.6532189825138414,0.009002799665763825,0.0666255069099519,0.04060950862468892,0.012874439027569259,0.06429617519636584,0.08115921368435278,0.08734984356820077,0.017299490491336847,-0.029743315443794712,0.035883405062627334,0.05201840151258166,0.024752307264846597,0.11250178107304051,0.03695619962536273,0.012226261238111385
14092.0,-0.3288185325683722,-1.4139799783352731,-1.2192131434011095,0.04503450519349503,-0.9642808122034987,0.08900696673896134,-1.5927033069387533,-1.7221575383329675,1.8896845540413307,0.6340618256422433,-0.016109653367008824,0.07200816055196761,0.027564854823336437,0.03158282528585041,0.047398476121249616,0.0981134151963453,0.0708400350105966,0.0013730262319083357,-0.008200632811146833,0.05049778431494066,0.0699253542294811,-0.0011237932302116539,0.0676103351453094,0.06522121587726808,-0.030131904450216462
14093.0,-0.7372245566070613,-1.3655580092766821,0.1579327807317932,-0.0027553551689902117,-0.9948412391359145,-0.1444217245743443,-1.6087581016223553,-0.9746565258575868,1.3800487522615634,0.9603971788451294,0.01369430886754051,0.07220105786356458,0.033420220591152516,0.01630512527289607,0.04152129456316427,0.0873480125158737,0.07948864897549844,0.025692894537786656,-0.0538031521798663,0.056767293257341,0.054859395223349816,0.009540760726434125,0.08739626055936321,0.052481205205642256,0.03854121648460818
14094.0,-0.8698716593202507,-1.444417837791299,0.44538867755849176,-0.10768772787565047,-1.1732531664859718,-0.18456446725436637,-1.614316462345535,-0.8881891984097562,1.5188662674586897,0.6673658573850751,-0.035146050841757495,0.12116177035396963,0.02945659088053028,0.005780081666033038,0.09489681613713298,0.10029579916306791,0.09577267241535362,0.01712034189253137,-0.04010313318154132,0.05375896750345372,0.06537514273050724,-0.005741919965766198,0.07459362197211641,0.05762499931967584,0.09438668088618425
14095.0,-0.7788775057170887,-1.2594905241339454,0.4423179211635419,-0.03395363977129369,-1.144491043743841,-0.16553928137875593,-1.5513613721925288,-0.9069078072545265,1.4198307386939215,1.3714692773124841,-0.032566890756717856,0.09290946009724294,0.04326208743278031,0.018415746420132842,0.049815725335765504,0.11094451314808053,0.10948892238175745,0.02711183094041088,-0.05019130429102032,0.06315961343140132,0.0768483222722737,0.00018383646181706904,0.07674404759553978,0.05591201763326545,-0.020142042400756753
14154.0,-0.2922060138857478,-1.4134280491342779,-2.031964089093937,-0.024847647680697523,-0.3625715310455084,-0.3908972027662281,-1.6661493285401892,-1.4188172692239522,0.5028907894008295,0.246589774167983,-0.015946574494304176,0.04549965025274298,0.040326525331009534,0.05282804466255364,0.07977915894943571,0.07312577428243257,0.059373181982927674,0.04862667095867623,-0.04800926672423528,0.042542276137938324,0.03746411134685244,-0.024667070819361876,0.09236186800328783,0.03884178467841884,0.019672757598133844
